Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo
40142.00000000001,1810.999999999999,LEXUS,Other,2010,Jeep,1,Petrol,4.6,357245.99999999977,8.0,Automatic,4x4,4-5,Left wheel,Grey,0,0
13999.999999999995,584.9999999999998,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,50000.000000000015,4.0,Tiptronic,Front,4-5,Left wheel,Grey,10,0
17922.99999999999,473.00000000000017,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.4,127842.00000000001,4.0,Automatic,Front,4-5,Left wheel,White,4,0
54518.000000000015,831.0000000000001,HYUNDAI,Tucson,2017,Jeep,1,Petrol,1.6,40192.99999999999,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
8153.999999999999,584.0000000000002,TOYOTA,Other,2002,Hatchback,0,Petrol,1.3,114999.99999999991,4.0,Automatic,Front,4-5,Right-hand drive,Silver,7,0
7526.999999999999,639.9999999999999,VOLKSWAGEN,Other,2013,Sedan,1,Diesel,2.0,132310.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
3449.9999999999995,1248.9999999999995,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,60761.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,12,0
22062.999999999993,836.0000000000001,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,142264.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0
2901.0000000000005,503.00000000000006,HONDA,Other,2012,Sedan,1,Hybrid,1.5,146403.00000000012,4.0,Automatic,Front,4-5,Left wheel,White,0,0
4704.000000000003,584.9999999999998,TOYOTA,Other,2013,Sedan,1,Petrol,1.8,227370.99999999983,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0
5331.000000000004,734.0857142857145,VOLKSWAGEN,Other,2002,Sedan,1,Petrol,2.8,175000.00000000012,6.0,Manual,Front,4-5,Left wheel,Grey,6,0
941.0,641.9999999999998,VOLKSWAGEN,Other,2012,Sedan,1,Diesel,2.0,203439.99999999994,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
16899.999999999985,502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,70000.00000000001,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
18189.000000000015,961.6470588235295,NISSAN,Other,2010,Jeep,1,Petrol,2.5,122000.00000000003,4.0,Automatic,4x4,4-5,Left wheel,Silver,4,0
42651.0,1016.9999999999999,MERCEDES-BENZ,Other,2017,Jeep,1,Petrol,2.0,44995.00000000001,4.0,Automatic,4x4,4-5,Left wheel,Black,0,0
15524.000000000004,586.0000000000002,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,122324.00000000004,4.0,Automatic,Front,4-5,Left wheel,Other,7,0
17249.000000000015,1136.6666666666665,BMW,Other,2007,Sedan,1,Petrol,3.0,111111.00000000006,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,10,0
73070.99999999994,1055.0,LEXUS,Other,2013,Sedan,1,Petrol,3.5,56000.000000000044,6.0,Tiptronic,Rear,4-5,Left wheel,Black,12,0
861.9999999999998,333.0000000000001,FORD,Other,2014,Sedan,1,Hybrid,2.0,186047.99999999997,4.0,Automatic,Front,4-5,Left wheel,Black,0,0
28909.000000000022,831.0000000000001,HYUNDAI,Elantra,2017,Sedan,1,Diesel,1.6,98000.00000000003,4.0,Automatic,Front,4-5,Left wheel,White,4,0
8467.000000000005,641.9999999999998,HYUNDAI,Sonata,2012,Sedan,1,Other,2.0,573249.0000000001,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
14426.000000000004,638.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Other,2.0,169023.9999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
9000.0,1325.0,VOLKSWAGEN,Other,2011,Minivan,0,Petrol,1.4,125999.99999999993,4.0,Automatic,Front,4-5,Right-hand drive,Silver,6,0
30734.000000000025,1053.0000000000002,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,200178.99999999983,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0
22580.000000000004,779.0000000000001,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,156666.00000000003,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
1332.9999999999995,1091.0000000000002,FORD,Other,2016,Sedan,1,Petrol,2.5,154850.00000000003,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
49236.99999999998,1342.0000000000002,TOYOTA,Other,2017,Jeep,1,Petrol,2.7,94262.00000000001,4.0,Automatic,Rear,4-5,Left wheel,White,12,0
68222.99999999996,1326.9999999999998,HYUNDAI,H1,2018,Other,1,Diesel,2.5,27406.0,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
7682.999999999997,920.0,NISSAN,Other,2006,Sedan,1,Other,1.8,199999.99999999997,4.0,Variator,Front,4-5,Left wheel,Silver,2,0
22265.99999999999,599.4328358208957,FORD,Other,2013,Sedan,1,Petrol,1.6,85500.00000000006,4.0,Automatic,Front,4-5,Left wheel,Black,8,1
2429.9999999999995,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.0,175614.00000000006,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0
39160.99999999997,831.0000000000001,Other,Other,2017,Jeep,1,Diesel,1.6,73000.00000000003,4.0,Automatic,Front,4-5,Left wheel,White,4,0
16307.999999999998,1337.6842105263163,FORD,Other,2008,Other,0,Diesel,2.2,180000.00000000003,4.0,Manual,Front,4-5,Left wheel,White,2,0
17718.999999999993,763.3300613496931,TOYOTA,Camry,2009,Sedan,1,Hybrid,2.4,92000.00000000007,4.0,Tiptronic,Front,4-5,Left wheel,Other,8,0
43278.00000000004,1513.9999999999998,LEXUS,Other,2011,Jeep,1,Petrol,4.6,160138.00000000012,8.0,Automatic,4x4,4-5,Left wheel,White,0,0
20385.00000000001,737.9999999999998,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4,41999.99999999999,4.0,Tiptronic,Front,>5,Left wheel,Black,12,1
941.0,1934.9999999999995,TOYOTA,Other,2016,Jeep,1,Petrol,4.6,254805.0000000002,8.0,Automatic,4x4,4-5,Left wheel,White,12,0
49858.00000000004,1076.9999999999995,HYUNDAI,Tucson,2019,Jeep,1,Diesel,2.0,48000.00000000004,4.0,Automatic,Front,4-5,Left wheel,White,4,0
9721.999999999996,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,582375.9999999998,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
51075.00000000004,1016.9999999999999,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,40800.00000000003,4.0,Automatic,Front,4-5,Left wheel,White,4,0
15241.00000000001,706.9999999999999,HYUNDAI,Other,2011,Coupe,1,Petrol,2.0,117491.99999999996,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
2586.999999999999,381.9999999999999,FORD,Other,2015,Sedan,1,Hybrid,2.0,88795.00000000006,4.0,Automatic,Front,4-5,Left wheel,Black,0,0
15524.000000000004,1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,2.5,56768.999999999985,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
27911.00000000002,587.148148148148,MERCEDES-BENZ,Other,2014,Sedan,1,Petrol,1.8,70000.00000000001,4.0,Tiptronic,Rear,4-5,Left wheel,Other,8,1
4861.000000000004,779.0000000000001,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,136860.99999999994,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
18207.99999999999,531.0000000000001,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,95665.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
34497.00000000001,779.0000000000001,TOYOTA,Other,2013,Jeep,0,Petrol,2.5,65350.00000000001,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0
6272.0000000000055,1522.0000000000005,Other,Other,2000,Other,0,Petrol,1.8,130000.00000000009,4.0,Manual,Front,4-5,Left wheel,Silver,0,0
4923.999999999997,1282.0,CHEVROLET,Other,2007,Jeep,1,Diesel,2.0,183922.99999999988,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
43576.00000000004,1091.0000000000002,HYUNDAI,H1,2016,Other,1,Diesel,2.5,97128.99999999991,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
7840.0000000000055,1378.333333333334,MERCEDES-BENZ,Other,2001,Sedan,1,Other,2.0,139999.9999999999,4.0,Manual,Rear,4-5,Left wheel,Black,4,0
28225.000000000007,1079.0000000000005,TOYOTA,Other,2018,Jeep,0,Petrol,2.0,23999.99999999999,4.0,Automatic,Front,4-5,Left wheel,Grey,8,0
18817.0,737.9999999999998,CHEVROLET,Cruze,2017,Hatchback,1,Petrol,1.4,29093.99999999998,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0
4861.000000000004,381.9999999999999,FORD,Other,2015,Sedan,1,Hybrid,2.0,148709.00000000012,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
13172.000000000005,1398.9999999999998,LEXUS,Other,2010,Jeep,1,Hybrid,3.5,186005.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12,0
37320.0,1055.0,MERCEDES-BENZ,Other,2013,Sedan,1,Petrol,3.5,156800.00000000006,4.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0
706.0000000000002,1016.9999999999999,FORD,Other,2017,Jeep,1,Petrol,2.0,251430.0000000001,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
39201.0,456.00000000000017,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,35000.00000000001,4.0,Automatic,Front,4-5,Left wheel,Grey,10,0
36426.00000000003,880.0000000000003,HYUNDAI,Elantra,2018,Sedan,1,Other,1.6,35643.00000000002,4.0,Automatic,Front,4-5,Left wheel,White,4,0
8467.000000000005,762.0397350993378,HONDA,Other,2006,Hatchback,0,Petrol,1.8,249999.9999999998,4.0,Manual,Front,4-5,Right-hand drive,Grey,4,0
12700.999999999998,899.9999999999998,HONDA,Other,2015,Jeep,1,Petrol,2.4,117157.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,12,0
8153.999999999999,781.0000000000001,Other,Other,2012,Jeep,1,Petrol,2.5,281658.99999999994,4.0,Automatic,4x4,4-5,Left wheel,Blue,0,0
46413.99999999997,456.00000000000017,TOYOTA,Other,2015,Sedan,1,Hybrid,2.5,63644.99999999998,4.0,Tiptronic,Front,4-5,Left wheel,White,12,0
45160.00000000004,798.0,MERCEDES-BENZ,Other,2015,Jeep,1,Diesel,2.1,197338.00000000017,4.0,Automatic,4x4,4-5,Left wheel,White,12,0
1175.9999999999998,638.9999999999999,Other,Other,2014,Hatchback,1,Petrol,2.0,136634.00000000012,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0
12231.000000000002,686.3969375736159,HYUNDAI,Elantra,2013,Coupe,0,Petrol,1.8,76999.99999999997,6.0,Manual,Front,2-3,Left wheel,Other,0,0
5801.999999999996,988.0000000000003,TOYOTA,Prius,2007,Hatchback,1,Hybrid,1.5,139999.9999999999,4.0,Variator,Front,4-5,Left wheel,Other,12,0
2901.0000000000005,1276.9999999999998,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2.4,45493.99999999996,4.0,Automatic,Front,4-5,Left wheel,White,12,0
1882.0000000000002,442.0,TOYOTA,Prius,2017,Sedan,1,Hybrid,1.8,47671.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,12,0
22894.000000000015,1415.0,NISSAN,Other,2010,Sedan,0,Petrol,4.0,109100.00000000001,12.0,Automatic,4x4,4-5,Left wheel,Blue,12,0
11289.999999999995,753.968181818182,HONDA,FIT,2013,Sedan,0,Hybrid,1.3,145000.00000000012,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8,0
6585.999999999998,1529.0,BMW,Other,2000,Sedan,0,Other,1.8,270000.00000000006,4.0,Manual,Rear,4-5,Left wheel,Other,2,0
14426.000000000004,763.3300613496931,TOYOTA,Camry,2006,Sedan,1,Hybrid,2.4,188800.00000000015,4.0,Variator,Front,4-5,Left wheel,Grey,8,0
36064.999999999985,1051.0000000000005,Other,Other,2016,Jeep,1,Petrol,2.4,39000.0,4.0,Variator,Front,4-5,Left wheel,Silver,12,0
27284.000000000004,1057.785714285714,TOYOTA,Other,2014,Sedan,1,Petrol,2.5,52000.000000000044,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0
21639.0,1091.0000000000002,Other,Other,2016,Jeep,0,Petrol,2.5,33999.99999999999,4.0,Variator,4x4,4-5,Left wheel,White,7,0
7840.0000000000055,790.0000000000003,HYUNDAI,Other,2009,Hatchback,1,Petrol,1.6,139999.9999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
1646.0000000000002,1292.0,MERCEDES-BENZ,Other,2016,Jeep,1,Petrol,3.0,59099.000000000044,6.0,Automatic,4x4,4-5,Left wheel,White,0,0
24198.000000000007,639.9999999999999,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,124000.00000000007,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
25364.99999999998,502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,34682.00000000002,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
1724.9999999999998,776.9999999999998,CHEVROLET,Other,2014,Sedan,1,Petrol,2.5,310060.9999999999,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
17249.000000000015,586.0000000000002,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,22400.0,4.0,Automatic,Front,4-5,Left wheel,White,8,0
31361.00000000001,638.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.0,61999.99999999997,4.0,Tiptronic,Front,4-5,Left wheel,White,12,1
4704.000000000003,1047.0,HYUNDAI,Elantra,2007,Sedan,1,Diesel,1.6,54279.00000000004,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
12719.999999999989,645.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,135759.00000000012,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
26371.999999999993,639.9999999999999,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,120533.99999999997,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
13484.999999999993,1085.7939914163092,BMW,X5,2003,Jeep,1,Other,3.0,188999.99999999988,6.0,Tiptronic,4x4,4-5,Right-hand drive,Black,10,0
25591.000000000022,528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.6,139999.9999999999,4.0,Automatic,Front,4-5,Left wheel,White,4,0
6429.0000000000055,1210.9999999999998,MERCEDES-BENZ,Other,2010,Sedan,1,Petrol,3.0,108517.00000000003,6.0,Automatic,4x4,4-5,Left wheel,White,12,0
39829.000000000015,1810.999999999999,LEXUS,Other,2010,Jeep,1,Petrol,4.6,155821.00000000003,8.0,Automatic,4x4,4-5,Left wheel,Black,0,0
13172.000000000005,1793.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,5.5,325811.0000000001,8.0,Automatic,4x4,4-5,Left wheel,Black,12,0
626.9999999999999,1076.9999999999995,TOYOTA,Other,2019,Jeep,1,Petrol,2.0,24339.000000000022,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
8096.999999999996,790.0000000000003,Other,Other,2009,Sedan,1,Petrol,1.6,130000.00000000009,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
12388.000000000002,919.0000000000003,BMW,X5,2012,Jeep,1,Diesel,3.0,420793.9999999998,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0
18503.000000000004,795.2855750487331,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,2.0,280479.9999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,9,0
12231.000000000002,574.0000000000001,HONDA,Other,2010,Sedan,0,Hybrid,1.3,150000.00000000006,4.0,Variator,Front,4-5,Left wheel,Black,12,0
17054.00000000001,861.9999999999998,HYUNDAI,H1,2011,Other,1,Diesel,2.5,237853.0000000001,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
9565.000000000004,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,41999.99999999999,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
24302.000000000004,764.9999999999998,CHEVROLET,Other,2015,Sedan,1,Diesel,2.0,60618.00000000005,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
18817.0,763.3300613496931,TOYOTA,Camry,2009,Sedan,1,Petrol,2.4,230399.99999999983,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0
1960.0,776.9999999999998,NISSAN,Other,2014,Sedan,1,Petrol,2.5,127918.0000000001,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
17249.000000000015,1051.0000000000005,HYUNDAI,Sonata,2016,Sedan,0,Petrol,2.4,76999.99999999997,4.0,Tiptronic,Front,4-5,Left wheel,Silver,10,0
15529.999999999996,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Other,2.0,280015.9999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
11289.999999999995,891.0000000000002,HYUNDAI,Sonata,2016,Sedan,1,Other,2.0,270874.0000000001,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
24148.0,643.1791730474732,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,118000.00000000009,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
10035.999999999996,638.9999999999999,HYUNDAI,Sonata,2014,Sedan,1,Other,2.0,362867.99999999994,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
18817.0,697.0,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,84999.99999999996,4.0,Tiptronic,Front,4-5,Left wheel,Black,12,0
10348.99999999999,308.0000000000001,LEXUS,Other,2014,Hatchback,1,Hybrid,1.8,132563.00000000006,4.0,Automatic,Front,4-5,Left wheel,Other,0,0
9251.999999999996,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,391625.00000000006,4.0,Automatic,Front,4-5,Left wheel,Other,4,0
55823.00000000004,930.0000000000001,HYUNDAI,Tucson,2018,Jeep,1,Diesel,1.7,38576.99999999998,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
25089.00000000002,763.3300613496931,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,132800.0000000001,6.0,Tiptronic,Rear,4-5,Left wheel,Blue,12,0
18668.99999999998,861.9999999999998,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,52685.99999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
941.0,1058.0,LEXUS,Other,2012,Jeep,1,Hybrid,3.5,232357.00000000017,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0
15052.999999999987,1997.9999999999993,FORD,Other,2001,Other,0,Diesel,2.4,253206.0000000002,4.0,Manual,Rear,4-5,Left wheel,White,2,0
37000.00000000001,891.0000000000002,HYUNDAI,Tucson,2016,Jeep,1,Diesel,2.0,80000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
18826.000000000004,706.9999999999999,Other,Other,2011,Jeep,1,Diesel,2.0,186412.00000000006,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
14583.000000000004,1172.0000000000005,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,230696.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12,0
21012.000000000007,1318.2777777777776,MERCEDES-BENZ,Other,2007,Minivan,0,Diesel,2.2,284999.99999999994,4.0,Manual,Rear,4-5,Left wheel,Other,4,1
18826.000000000004,836.0000000000001,Other,Other,2010,Jeep,1,Diesel,2.0,120000.00000000004,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
22649.000000000015,706.9999999999999,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,142000.0,4.0,Automatic,Front,4-5,Left wheel,White,4,0
16590.000000000007,861.9999999999998,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,42415.000000000015,4.0,Automatic,Front,4-5,Left wheel,White,4,0
31987.999999999975,394.00000000000006,TOYOTA,Camry,2014,Sedan,0,Hybrid,2.5,50999.999999999985,4.0,Automatic,Front,4-5,Left wheel,Grey,12,0
8624.000000000005,965.9999999999999,Other,Other,2009,Sedan,1,Petrol,2.0,19998.99999999998,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
21012.000000000007,456.00000000000017,TOYOTA,Camry,2015,Sedan,0,Hybrid,2.5,89000.00000000004,4.0,Variator,Front,4-5,Left wheel,Silver,0,0
10663.000000000007,1265.9999999999995,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,113999.99999999996,4.0,Automatic,Front,4-5,Right-hand drive,White,8,0
13484.999999999993,1480.9999999999995,VOLKSWAGEN,Other,2006,Hatchback,0,Petrol,2.0,161000.00000000006,4.0,Manual,Front,4-5,Left wheel,Black,8,1
5331.000000000004,1114.4999999999998,Other,Other,2003,Hatchback,0,Petrol,1.3,241589.00000000006,4.0,Variator,Front,4-5,Right-hand drive,Other,5,0
7369.999999999994,1144.6666666666672,Other,Other,2000,Minivan,0,Petrol,1.8,259999.9999999998,4.0,Manual,Front,4-5,Left wheel,Silver,6,0
11899.999999999998,1676.9999999999995,FORD,Other,2003,Other,1,Diesel,2.0,195000.00000000006,6.0,Manual,Front,2-3,Left wheel,Other,4,1
17249.000000000015,697.0,VOLKSWAGEN,Other,2015,Sedan,1,Petrol,1.8,55000.00000000004,4.0,Tiptronic,Front,4-5,Left wheel,Black,10,1
17876.0,1661.0000000000007,FORD,Other,2013,Hatchback,1,Hybrid,2.0,120000.00000000004,4.0,Tiptronic,Front,4-5,Right-hand drive,Silver,10,0
11604.000000000005,753.968181818182,HONDA,FIT,2010,Hatchback,0,Hybrid,1.3,156999.99999999994,4.0,Tiptronic,Front,4-5,Right-hand drive,White,2,0
13798.999999999998,1304.0000000000005,BMW,Other,2005,Sedan,1,Petrol,4.8,240000.00000000003,8.0,Tiptronic,Rear,4-5,Left wheel,Black,12,0
40769.00000000001,1248.9999999999995,TOYOTA,Other,2017,Jeep,0,Petrol,2.5,76000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Black,12,0
7997.0,1849.9999999999993,LEXUS,Other,2008,Jeep,1,Hybrid,3.5,244730.99999999994,6.0,Automatic,Front,4-5,Left wheel,Black,12,0
7840.0000000000055,666.6666666666664,MERCEDES-BENZ,Other,2000,Sedan,0,Diesel,2.5,410917.9999999997,2.0,Manual,Front,4-5,Left wheel,White,2,0
14113.0,861.9999999999998,VOLKSWAGEN,Other,2011,Sedan,1,Petrol,2.5,156800.00000000006,4.0,Automatic,Front,4-5,Left wheel,Blue,12,0
11917.000000000007,753.968181818182,HONDA,FIT,2011,Hatchback,0,Hybrid,1.3,188000.00000000012,4.0,Automatic,Front,4-5,Right-hand drive,Blue,8,0
12776.999999999995,639.9999999999999,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,162558.00000000012,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
18817.0,461.3188405797101,TOYOTA,Other,2013,Hatchback,0,Hybrid,1.5,130000.00000000009,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
23521.000000000022,781.0000000000001,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,83000.0,4.0,Variator,Front,4-5,Left wheel,Silver,10,0
22580.000000000004,1286.0000000000005,Other,Other,2010,Jeep,1,Petrol,3.2,150400.00000000003,6.0,Tiptronic,4x4,4-5,Left wheel,Grey,7,0
12544.000000000007,645.0,TOYOTA,Prius,2011,Hatchback,0,Hybrid,1.8,284678.0000000002,4.0,Automatic,Front,4-5,Left wheel,Silver,12,0
9721.999999999996,473.00000000000017,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.4,121000.00000000003,4.0,Tiptronic,Front,4-5,Left wheel,Other,10,1
3449.9999999999995,831.0000000000001,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,2.4,224348.99999999988,4.0,Automatic,Front,4-5,Left wheel,Grey,0,0
1882.0000000000002,308.0000000000001,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,263391.99999999977,4.0,Automatic,Front,4-5,Left wheel,Other,12,0
15990.999999999998,1407.9999999999995,FORD,Other,2007,Other,0,Diesel,2.2,280000.0,4.0,Manual,Front,4-5,Left wheel,White,2,1
11132.999999999993,394.00000000000006,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,179380.99999999994,4.0,Automatic,Front,4-5,Left wheel,Black,12,0
34184.00000000002,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,3.5,133000.00000000012,6.0,Automatic,Rear,4-5,Left wheel,Black,12,0
21168.999999999993,781.0000000000001,CHEVROLET,Cruze,2018,Sedan,0,Petrol,1.4,25304.00000000001,4.0,Automatic,Front,4-5,Left wheel,Other,8,1
7495.000000000001,1089.9999999999998,CHEVROLET,Other,2008,Jeep,1,Diesel,2.0,71486.00000000003,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
4861.000000000004,645.0,LEXUS,Other,2011,Hatchback,1,Hybrid,1.8,95589.99999999999,4.0,Automatic,Front,4-5,Left wheel,White,12,0
13484.999999999993,764.9999999999998,HYUNDAI,Sonata,2015,Sedan,1,Other,2.0,72368.99999999999,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
81539.00000000003,1934.9999999999995,LEXUS,Other,2016,Jeep,1,Petrol,4.6,155976.00000000012,8.0,Automatic,4x4,4-5,Left wheel,White,0,0
20004.999999999985,531.0000000000001,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,147718.0000000001,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
11917.000000000007,763.3300613496931,TOYOTA,Camry,2007,Sedan,0,Hybrid,2.4,199999.99999999997,4.0,Variator,Front,4-5,Left wheel,Grey,12,0
626.9999999999999,586.0000000000002,LEXUS,Other,2012,Hatchback,1,Hybrid,1.8,192683.00000000015,4.0,Automatic,Front,4-5,Left wheel,White,0,0
12569.999999999993,761.0000000000002,CHEVROLET,Other,2010,Sedan,1,Petrol,1.8,152293.0000000001,4.0,Automatic,Front,4-5,Left wheel,Grey,4,0
2800.000000000001,2078.0000000000005,BMW,Other,2000,Sedan,0,Diesel,2.4,455680.0000000001,6.0,Manual,Rear,4-5,Left wheel,Blue,4,0
14009.00000000001,595.0000000000001,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,137349.99999999988,4.0,Automatic,Front,4-5,Left wheel,Silver,4,0
8310.999999999995,891.0000000000002,MERCEDES-BENZ,Other,2016,Jeep,1,Petrol,2.0,109555.00000000006,4.0,Automatic,Front,4-5,Left wheel,White,0,0
23521.000000000022,814.7291666666664,TOYOTA,Other,2014,Sedan,0,Petrol,1.8,40000.0,4.0,Automatic,Front,4-5,Left wheel,Other,16,0
25716.0,891.0000000000002,FORD,Other,2016,Sedan,1,Petrol,2.0,64999.999999999956,4.0,Tiptronic,Front,4-5,Left wheel,Silver,12,1
21729.99999999998,831.0000000000001,HYUNDAI,Elantra,2017,Sedan,1,Other,1.6,32509.99999999999,4.0,Automatic,Front,4-5,Left wheel,Blue,4,0
80911.00000000003,1325.0,HYUNDAI,H1,2019,Minivan,1,Diesel,2.5,25540.999999999993,4.0,Automatic,Front,4-5,Left wheel,Black,4,0
